week_start,sku_code,territory_code,units,value_inr
2025-08-19,HC-0205,T-N3,144,13106.88
2025-08-26,HC-0205,T-N3,173,15746.46
2025-09-02,HC-0205,T-N3,187,17020.74
2025-09-09,HC-0205,T-N3,146,13288.92
2025-09-16,HC-0205,T-N3,180,16383.6
2025-09-23,HC-0205,T-N3,188,17111.76
2025-09-30,HC-0205,T-N3,173,15746.46
2025-10-07,HC-0205,T-N3,165,15018.3
2025-10-14,HC-0205,T-N3,188,17111.76
2025-10-21,HC-0205,T-N3,216,19660.32
2025-10-28,HC-0205,T-N3,165,15018.3
2025-11-04,HC-0205,T-N3,221,20115.42
2025-11-11,HC-0205,T-N3,216,19660.32
2025-11-18,HC-0205,T-N3,221,20115.42
2025-11-25,HC-0205,T-N3,209,19023.18
2025-12-02,HC-0205,T-N3,165,15018.3
2025-12-09,HC-0205,T-N3,192,17475.84
2025-12-16,HC-0205,T-N3,159,14472.18
2025-12-23,HC-0205,T-N3,170,15473.4
2025-12-30,HC-0205,T-N3,160,14563.2
2026-01-06,HC-0205,T-N3,172,15655.44
2026-01-13,HC-0205,T-N3,156,14199.12
2026-01-20,HC-0205,T-N3,179,16292.58
2026-01-27,HC-0205,T-N3,182,16565.64
2026-02-03,HC-0205,T-N3,184,16747.68
2026-02-10,HC-0205,T-N3,178,16201.56
2026-02-17,HC-0205,T-N3,166,15109.32
2026-02-24,HC-0205,T-N3,152,13835.04
2026-03-03,HC-0205,T-N3,170,15473.4
2026-03-10,HC-0205,T-N3,157,14290.14
2026-03-17,HC-0205,T-N3,181,16474.62
2026-03-24,HC-0205,T-N3,190,17293.8
2026-03-31,HC-0205,T-N3,147,13379.94
2026-04-07,HC-0205,T-N3,170,15473.4
2026-04-14,HC-0205,T-N3,160,14563.2
2026-04-21,HC-0205,T-N3,175,15928.5
2026-04-28,HC-0205,T-N3,147,13379.94
2026-05-05,HC-0205,T-N3,186,16929.72
2026-05-12,HC-0205,T-N3,170,15473.4
2026-05-19,HC-0205,T-N3,151,13744.02
2026-05-26,HC-0205,T-N3,159,14472.18
2026-06-02,HC-0205,T-N3,158,14381.16
2026-06-09,HC-0205,T-N3,157,14290.14
2026-06-16,HC-0205,T-N3,184,16747.68
2026-06-23,HC-0205,T-N3,174,15837.48
2025-07-01,HC-0205,T-S1,198,18021.96
2025-07-08,HC-0205,T-S1,172,15655.44
2025-07-15,HC-0205,T-S1,184,16747.68
2025-07-22,HC-0205,T-S1,182,16565.64
2025-07-29,HC-0205,T-S1,208,18932.16
2025-08-05,HC-0205,T-S1,174,15837.48
2025-08-12,HC-0205,T-S1,211,19205.22
2025-08-19,HC-0205,T-S1,198,18021.96
2025-08-26,HC-0205,T-S1,200,18204.0
2025-09-02,HC-0205,T-S1,207,18841.14
2025-09-09,HC-0205,T-S1,227,20661.54
2025-09-16,HC-0205,T-S1,179,16292.58
2025-09-23,HC-0205,T-S1,223,20297.46
2025-09-30,HC-0205,T-S1,158,14381.16
2025-10-07,HC-0205,T-S1,193,17566.86
2025-10-14,HC-0205,T-S1,227,20661.54
2025-10-21,HC-0205,T-S1,220,20024.4
2025-10-28,HC-0205,T-S1,213,19387.26
2025-11-04,HC-0205,T-S1,222,20206.44
2025-11-11,HC-0205,T-S1,213,19387.26
2025-11-18,HC-0205,T-S1,245,22299.9
2025-11-25,HC-0205,T-S1,262,23847.24
2025-12-02,HC-0205,T-S1,190,17293.8
2025-12-09,HC-0205,T-S1,192,17475.84
2025-12-16,HC-0205,T-S1,181,16474.62
2025-12-23,HC-0205,T-S1,173,15746.46
2025-12-30,HC-0205,T-S1,187,17020.74
2026-01-06,HC-0205,T-S1,168,15291.36
2026-01-13,HC-0205,T-S1,166,15109.32
2026-01-20,HC-0205,T-S1,163,14836.26
2026-01-27,HC-0205,T-S1,183,16656.66
2026-02-03,HC-0205,T-S1,165,15018.3
2026-02-10,HC-0205,T-S1,194,17657.88
2026-02-17,HC-0205,T-S1,205,18659.1
2026-02-24,HC-0205,T-S1,207,18841.14
2026-03-03,HC-0205,T-S1,201,18295.02
2026-03-10,HC-0205,T-S1,186,16929.72
2026-03-17,HC-0205,T-S1,207,18841.14
2026-03-24,HC-0205,T-S1,183,16656.66
2026-03-31,HC-0205,T-S1,206,18750.12
2026-04-07,HC-0205,T-S1,174,15837.48
2026-04-14,HC-0205,T-S1,210,19114.2
2026-04-21,HC-0205,T-S1,208,18932.16
2026-04-28,HC-0205,T-S1,216,19660.32
2026-05-05,HC-0205,T-S1,217,19751.34
2026-05-12,HC-0205,T-S1,166,15109.32
2026-05-19,HC-0205,T-S1,179,16292.58
2026-05-26,HC-0205,T-S1,217,19751.34
2026-06-02,HC-0205,T-S1,205,18659.1
2026-06-09,HC-0205,T-S1,209,19023.18
2026-06-16,HC-0205,T-S1,202,18386.04
2026-06-23,HC-0205,T-S1,178,16201.56
2025-07-01,HC-0205,T-S2,121,11013.42
2025-07-08,HC-0205,T-S2,98,8919.96
2025-07-15,HC-0205,T-S2,126,11468.52
2025-07-22,HC-0205,T-S2,100,9102.0
2025-07-29,HC-0205,T-S2,132,12014.64
2025-08-05,HC-0205,T-S2,104,9466.08
2025-08-12,HC-0205,T-S2,104,9466.08
2025-08-19,HC-0205,T-S2,128,11650.56
2025-08-26,HC-0205,T-S2,117,10649.34
2025-09-02,HC-0205,T-S2,138,12560.76
2025-09-09,HC-0205,T-S2,114,10376.28
2025-09-16,HC-0205,T-S2,141,12833.82
2025-09-23,HC-0205,T-S2,107,9739.14
2025-09-30,HC-0205,T-S2,126,11468.52
2025-10-07,HC-0205,T-S2,126,11468.52
2025-10-14,HC-0205,T-S2,136,12378.72
2025-10-21,HC-0205,T-S2,139,12651.78
2025-10-28,HC-0205,T-S2,118,10740.36
2025-11-04,HC-0205,T-S2,144,13106.88
2025-11-11,HC-0205,T-S2,137,12469.74
2025-11-18,HC-0205,T-S2,157,14290.14
2025-11-25,HC-0205,T-S2,154,14017.08
2025-12-02,HC-0205,T-S2,123,11195.46
2025-12-09,HC-0205,T-S2,126,11468.52
2025-12-16,HC-0205,T-S2,125,11377.5
2025-12-23,HC-0205,T-S2,118,10740.36
2025-12-30,HC-0205,T-S2,104,9466.08
2026-01-06,HC-0205,T-S2,103,9375.06
2026-01-13,HC-0205,T-S2,107,9739.14
2026-01-20,HC-0205,T-S2,125,11377.5
2026-01-27,HC-0205,T-S2,134,12196.68
2026-02-03,HC-0205,T-S2,132,12014.64
2026-02-10,HC-0205,T-S2,101,9193.02
2026-02-17,HC-0205,T-S2,115,10467.3
2026-02-24,HC-0205,T-S2,127,11559.54
2026-03-03,HC-0205,T-S2,109,9921.18
2026-03-10,HC-0205,T-S2,131,11923.62
2026-03-17,HC-0205,T-S2,118,10740.36
2026-03-24,HC-0205,T-S2,134,12196.68
2026-03-31,HC-0205,T-S2,116,10558.32
2026-04-07,HC-0205,T-S2,125,11377.5
2026-04-14,HC-0205,T-S2,128,11650.56
2026-04-21,HC-0205,T-S2,131,11923.62
2026-04-28,HC-0205,T-S2,118,10740.36
2026-05-05,HC-0205,T-S2,107,9739.14
2026-05-12,HC-0205,T-S2,117,10649.34
2026-05-19,HC-0205,T-S2,113,10285.26
2026-05-26,HC-0205,T-S2,122,11104.44
2026-06-02,HC-0205,T-S2,104,9466.08
2026-06-09,HC-0205,T-S2,105,9557.1
2026-06-16,HC-0205,T-S2,128,11650.56
2026-06-23,HC-0205,T-S2,108,9830.16
2025-07-01,HC-0205,T-S3,160,14563.2
2025-07-08,HC-0205,T-S3,196,17839.92
2025-07-15,HC-0205,T-S3,160,14563.2
2025-07-22,HC-0205,T-S3,160,14563.2
2025-07-29,HC-0205,T-S3,160,14563.2
2025-08-05,HC-0205,T-S3,201,18295.02
2025-08-12,HC-0205,T-S3,207,18841.14
2025-08-19,HC-0205,T-S3,181,16474.62
2025-08-26,HC-0205,T-S3,180,16383.6
2025-09-02,HC-0205,T-S3,165,15018.3
2025-09-09,HC-0205,T-S3,205,18659.1
2025-09-16,HC-0205,T-S3,185,16838.7
2025-09-23,HC-0205,T-S3,185,16838.7
2025-09-30,HC-0205,T-S3,176,16019.52
2025-10-07,HC-0205,T-S3,202,18386.04
2025-10-14,HC-0205,T-S3,210,19114.2
2025-10-21,HC-0205,T-S3,180,16383.6
2025-10-28,HC-0205,T-S3,201,18295.02
2025-11-04,HC-0205,T-S3,211,19205.22
2025-11-11,HC-0205,T-S3,214,19478.28
2025-11-18,HC-0205,T-S3,201,18295.02
2025-11-25,HC-0205,T-S3,248,22572.96
2025-12-02,HC-0205,T-S3,166,15109.32
2025-12-09,HC-0205,T-S3,204,18568.08
2025-12-16,HC-0205,T-S3,211,19205.22
2025-12-23,HC-0205,T-S3,211,19205.22
2025-12-30,HC-0205,T-S3,173,15746.46
2026-01-06,HC-0205,T-S3,168,15291.36
2026-01-13,HC-0205,T-S3,203,18477.06
2026-01-20,HC-0205,T-S3,201,18295.02
2026-01-27,HC-0205,T-S3,158,14381.16
2026-02-03,HC-0205,T-S3,183,16656.66
2026-02-10,HC-0205,T-S3,191,17384.82
2026-02-17,HC-0205,T-S3,162,14745.24
2026-02-24,HC-0205,T-S3,177,16110.54
2026-03-03,HC-0205,T-S3,198,18021.96
2026-03-10,HC-0205,T-S3,164,14927.28
2026-03-17,HC-0205,T-S3,165,15018.3
2026-03-24,HC-0205,T-S3,213,19387.26
2026-03-31,HC-0205,T-S3,170,15473.4
2026-04-07,HC-0205,T-S3,190,17293.8
2026-04-14,HC-0205,T-S3,158,14381.16
2026-04-21,HC-0205,T-S3,194,17657.88
2026-04-28,HC-0205,T-S3,154,14017.08
2026-05-05,HC-0205,T-S3,160,14563.2
2026-05-12,HC-0205,T-S3,194,17657.88
2026-05-19,HC-0205,T-S3,206,18750.12
2026-05-26,HC-0205,T-S3,193,17566.86
2026-06-02,HC-0205,T-S3,185,16838.7
2026-06-09,HC-0205,T-S3,209,19023.18
2026-06-16,HC-0205,T-S3,182,16565.64
2026-06-23,HC-0205,T-S3,171,15564.42
2025-07-01,HC-0205,T-E1,176,16019.52
2025-07-08,HC-0205,T-E1,172,15655.44
2025-07-15,HC-0205,T-E1,153,13926.06
2025-07-22,HC-0205,T-E1,194,17657.88
2025-07-29,HC-0205,T-E1,159,14472.18
2025-08-05,HC-0205,T-E1,161,14654.22
2025-08-12,HC-0205,T-E1,188,17111.76
2025-08-19,HC-0205,T-E1,194,17657.88
2025-08-26,HC-0205,T-E1,201,18295.02
2025-09-02,HC-0205,T-E1,160,14563.2
2025-09-09,HC-0205,T-E1,209,19023.18
2025-09-16,HC-0205,T-E1,177,16110.54
2025-09-23,HC-0205,T-E1,211,19205.22
2025-09-30,HC-0205,T-E1,188,17111.76
2025-10-07,HC-0205,T-E1,186,16929.72
2025-10-14,HC-0205,T-E1,207,18841.14
2025-10-21,HC-0205,T-E1,209,19023.18
2025-10-28,HC-0205,T-E1,212,19296.24
2025-11-04,HC-0205,T-E1,193,17566.86
2025-11-11,HC-0205,T-E1,199,18112.98
2025-11-18,HC-0205,T-E1,224,20388.48
2025-11-25,HC-0205,T-E1,225,20479.5
2025-12-02,HC-0205,T-E1,161,14654.22
2025-12-09,HC-0205,T-E1,209,19023.18
2025-12-16,HC-0205,T-E1,165,15018.3
2025-12-23,HC-0205,T-E1,193,17566.86
2025-12-30,HC-0205,T-E1,146,13288.92
2026-01-06,HC-0205,T-E1,167,15200.34
2026-01-13,HC-0205,T-E1,181,16474.62
2026-01-20,HC-0205,T-E1,201,18295.02
2026-01-27,HC-0205,T-E1,175,15928.5
2026-02-03,HC-0205,T-E1,202,18386.04
2026-02-10,HC-0205,T-E1,187,17020.74
2026-02-17,HC-0205,T-E1,159,14472.18
2026-02-24,HC-0205,T-E1,193,17566.86
2026-03-03,HC-0205,T-E1,193,17566.86
2026-03-10,HC-0205,T-E1,199,18112.98
2026-03-17,HC-0205,T-E1,161,14654.22
2026-03-24,HC-0205,T-E1,191,17384.82
2026-03-31,HC-0205,T-E1,61,5552.22
2026-04-07,HC-0205,T-E1,184,16747.68
2026-04-14,HC-0205,T-E1,193,17566.86
2026-04-21,HC-0205,T-E1,171,15564.42
2026-04-28,HC-0205,T-E1,160,14563.2
2026-05-05,HC-0205,T-E1,194,17657.88
2026-05-12,HC-0205,T-E1,156,14199.12
2026-05-19,HC-0205,T-E1,200,18204.0
2026-05-26,HC-0205,T-E1,158,14381.16
2026-06-02,HC-0205,T-E1,165,15018.3
2026-06-09,HC-0205,T-E1,196,17839.92
2026-06-16,HC-0205,T-E1,212,19296.24
2026-06-23,HC-0205,T-E1,162,14745.24
2025-07-01,HC-0205,T-E2,179,16292.58
2025-07-08,HC-0205,T-E2,220,20024.4
2025-07-15,HC-0205,T-E2,183,16656.66
2025-07-22,HC-0205,T-E2,228,20752.56
2025-07-29,HC-0205,T-E2,191,17384.82
2025-08-05,HC-0205,T-E2,218,19842.36
2025-08-12,HC-0205,T-E2,188,17111.76
2025-08-19,HC-0205,T-E2,215,19569.3
2025-08-26,HC-0205,T-E2,237,21571.74
2025-09-02,HC-0205,T-E2,188,17111.76
2025-09-09,HC-0205,T-E2,86,7827.72
2025-09-16,HC-0205,T-E2,188,17111.76
2025-09-23,HC-0205,T-E2,199,18112.98
2025-09-30,HC-0205,T-E2,197,17930.94
2025-10-07,HC-0205,T-E2,270,24575.4
2025-10-14,HC-0205,T-E2,229,20843.58
2025-10-21,HC-0205,T-E2,227,20661.54
2025-10-28,HC-0205,T-E2,235,21389.7
2025-11-04,HC-0205,T-E2,239,21753.78
2025-11-11,HC-0205,T-E2,249,22663.98
2025-11-18,HC-0205,T-E2,254,23119.08
2025-11-25,HC-0205,T-E2,268,24393.36
2025-12-02,HC-0205,T-E2,203,18477.06
2025-12-09,HC-0205,T-E2,239,21753.78
2025-12-16,HC-0205,T-E2,215,19569.3
2025-12-23,HC-0205,T-E2,215,19569.3
2025-12-30,HC-0205,T-E2,173,15746.46
2026-01-06,HC-0205,T-E2,222,20206.44
2026-01-13,HC-0205,T-E2,206,18750.12
2026-01-20,HC-0205,T-E2,236,21480.72
2026-01-27,HC-0205,T-E2,225,20479.5
2026-02-03,HC-0205,T-E2,228,20752.56
2026-02-10,HC-0205,T-E2,216,19660.32
2026-02-17,HC-0205,T-E2,225,20479.5
2026-02-24,HC-0205,T-E2,241,21935.82
2026-03-03,HC-0205,T-E2,206,18750.12
2026-03-10,HC-0205,T-E2,216,19660.32
2026-03-17,HC-0205,T-E2,200,18204.0
2026-03-24,HC-0205,T-E2,234,21298.68
2026-03-31,HC-0205,T-E2,177,16110.54
2026-04-07,HC-0205,T-E2,210,19114.2
2026-04-14,HC-0205,T-E2,217,19751.34
2026-04-21,HC-0205,T-E2,229,20843.58
2026-04-28,HC-0205,T-E2,193,17566.86
2026-05-05,HC-0205,T-E2,228,20752.56
2026-05-12,HC-0205,T-E2,195,17748.9
2026-05-19,HC-0205,T-E2,198,18021.96
2026-05-26,HC-0205,T-E2,219,19933.38
2026-06-02,HC-0205,T-E2,197,17930.94
2026-06-09,HC-0205,T-E2,226,20570.52
2026-06-16,HC-0205,T-E2,213,19387.26
2026-06-23,HC-0205,T-E2,238,21662.76
2025-07-01,HC-0205,T-E3,184,16747.68
2025-07-08,HC-0205,T-E3,178,16201.56
2025-07-15,HC-0205,T-E3,174,15837.48
2025-07-22,HC-0205,T-E3,187,17020.74
2025-07-29,HC-0205,T-E3,150,13653.0
2025-08-05,HC-0205,T-E3,195,17748.9
2025-08-12,HC-0205,T-E3,188,17111.76
2025-08-19,HC-0205,T-E3,179,16292.58
2025-08-26,HC-0205,T-E3,187,17020.74
2025-09-02,HC-0205,T-E3,160,14563.2
2025-09-09,HC-0205,T-E3,198,18021.96
2025-09-16,HC-0205,T-E3,156,14199.12
2025-09-23,HC-0205,T-E3,170,15473.4
2025-09-30,HC-0205,T-E3,174,15837.48
2025-10-07,HC-0205,T-E3,182,16565.64
2025-10-14,HC-0205,T-E3,178,16201.56
2025-10-21,HC-0205,T-E3,189,17202.78
2025-10-28,HC-0205,T-E3,194,17657.88
2025-11-04,HC-0205,T-E3,215,19569.3
2025-11-11,HC-0205,T-E3,190,17293.8
2025-11-18,HC-0205,T-E3,223,20297.46
2025-11-25,HC-0205,T-E3,189,17202.78
2025-12-02,HC-0205,T-E3,196,17839.92
2025-12-09,HC-0205,T-E3,172,15655.44
2025-12-16,HC-0205,T-E3,195,17748.9
2025-12-23,HC-0205,T-E3,204,18568.08
2025-12-30,HC-0205,T-E3,155,14108.1
2026-01-06,HC-0205,T-E3,149,13561.98
2026-01-13,HC-0205,T-E3,159,14472.18
2026-01-20,HC-0205,T-E3,150,13653.0
2026-01-27,HC-0205,T-E3,176,16019.52
2026-02-03,HC-0205,T-E3,168,15291.36
2026-02-10,HC-0205,T-E3,184,16747.68
2026-02-17,HC-0205,T-E3,162,14745.24
2026-02-24,HC-0205,T-E3,167,15200.34
2026-03-03,HC-0205,T-E3,202,18386.04
2026-03-10,HC-0205,T-E3,184,16747.68
2026-03-17,HC-0205,T-E3,158,14381.16
2026-03-24,HC-0205,T-E3,167,15200.34
2026-03-31,HC-0205,T-E3,153,13926.06
2026-04-07,HC-0205,T-E3,189,17202.78
2026-04-14,HC-0205,T-E3,162,14745.24
2026-04-21,HC-0205,T-E3,159,14472.18
2026-04-28,HC-0205,T-E3,168,15291.36
2026-05-05,HC-0205,T-E3,183,16656.66
2026-05-12,HC-0205,T-E3,178,16201.56
2026-05-19,HC-0205,T-E3,170,15473.4
2026-05-26,HC-0205,T-E3,162,14745.24
2026-06-02,HC-0205,T-E3,169,15382.38
2026-06-09,HC-0205,T-E3,167,15200.34
2026-06-16,HC-0205,T-E3,190,17293.8
2026-06-23,HC-0205,T-E3,164,14927.28
2025-07-01,HC-0205,T-W1,116,10558.32
2025-07-08,HC-0205,T-W1,36,3276.72
2025-07-15,HC-0205,T-W1,47,4277.94
2025-07-22,HC-0205,T-W1,129,11741.58
2025-07-29,HC-0205,T-W1,132,12014.64
2025-08-05,HC-0205,T-W1,136,12378.72
2025-08-12,HC-0205,T-W1,137,12469.74
2025-08-19,HC-0205,T-W1,127,11559.54
2025-08-26,HC-0205,T-W1,123,11195.46
2025-09-02,HC-0205,T-W1,134,12196.68
2025-09-09,HC-0205,T-W1,121,11013.42
2025-09-16,HC-0205,T-W1,127,11559.54
2025-09-23,HC-0205,T-W1,113,10285.26
2025-09-30,HC-0205,T-W1,107,9739.14
2025-10-07,HC-0205,T-W1,133,12105.66
2025-10-14,HC-0205,T-W1,148,13470.96
2025-10-21,HC-0205,T-W1,147,13379.94
2025-10-28,HC-0205,T-W1,154,14017.08
2025-11-04,HC-0205,T-W1,154,14017.08
2025-11-11,HC-0205,T-W1,131,11923.62
2025-11-18,HC-0205,T-W1,132,12014.64
2025-11-25,HC-0205,T-W1,142,12924.84
2025-12-02,HC-0205,T-W1,109,9921.18
2025-12-09,HC-0205,T-W1,144,13106.88
2025-12-16,HC-0205,T-W1,122,11104.44
2025-12-23,HC-0205,T-W1,130,11832.6
2025-12-30,HC-0205,T-W1,124,11286.48
2026-01-06,HC-0205,T-W1,128,11650.56
2026-01-13,HC-0205,T-W1,127,11559.54
2026-01-20,HC-0205,T-W1,130,11832.6
2026-01-27,HC-0205,T-W1,128,11650.56
2026-02-03,HC-0205,T-W1,118,10740.36
2026-02-10,HC-0205,T-W1,106,9648.12
2026-02-17,HC-0205,T-W1,106,9648.12
2026-02-24,HC-0205,T-W1,131,11923.62
2026-03-03,HC-0205,T-W1,129,11741.58
2026-03-10,HC-0205,T-W1,121,11013.42
2026-03-17,HC-0205,T-W1,136,12378.72
2026-03-24,HC-0205,T-W1,139,12651.78
2026-03-31,HC-0205,T-W1,113,10285.26
2026-04-07,HC-0205,T-W1,122,11104.44
2026-04-14,HC-0205,T-W1,101,9193.02
2026-04-21,HC-0205,T-W1,104,9466.08
2026-04-28,HC-0205,T-W1,123,11195.46
2026-05-05,HC-0205,T-W1,135,12287.7
2026-05-12,HC-0205,T-W1,136,12378.72
2026-05-19,HC-0205,T-W1,137,12469.74
2026-05-26,HC-0205,T-W1,119,10831.38
2026-06-02,HC-0205,T-W1,135,12287.7
2026-06-09,HC-0205,T-W1,145,13197.9
2026-06-16,HC-0205,T-W1,143,13015.86
2026-06-23,HC-0205,T-W1,143,13015.86
2025-07-01,HC-0205,T-W2,127,11559.54
2025-07-08,HC-0205,T-W2,127,11559.54
2025-07-15,HC-0205,T-W2,120,10922.4
2025-07-22,HC-0205,T-W2,108,9830.16
2025-07-29,HC-0205,T-W2,138,12560.76
2025-08-05,HC-0205,T-W2,127,11559.54
2025-08-12,HC-0205,T-W2,121,11013.42
2025-08-19,HC-0205,T-W2,123,11195.46
2025-08-26,HC-0205,T-W2,123,11195.46
2025-09-02,HC-0205,T-W2,138,12560.76
2025-09-09,HC-0205,T-W2,130,11832.6
2025-09-16,HC-0205,T-W2,124,11286.48
2025-09-23,HC-0205,T-W2,138,12560.76
2025-09-30,HC-0205,T-W2,125,11377.5
2025-10-07,HC-0205,T-W2,140,12742.8
2025-10-14,HC-0205,T-W2,127,11559.54
2025-10-21,HC-0205,T-W2,142,12924.84
2025-10-28,HC-0205,T-W2,135,12287.7
2025-11-04,HC-0205,T-W2,139,12651.78
2025-11-11,HC-0205,T-W2,130,11832.6
2025-11-18,HC-0205,T-W2,156,14199.12
2025-11-25,HC-0205,T-W2,155,14108.1
2025-12-02,HC-0205,T-W2,148,13470.96
2025-12-09,HC-0205,T-W2,119,10831.38
2025-12-16,HC-0205,T-W2,120,10922.4
2025-12-23,HC-0205,T-W2,148,13470.96
2025-12-30,HC-0205,T-W2,132,12014.64
2026-01-06,HC-0205,T-W2,109,9921.18
2026-01-13,HC-0205,T-W2,117,10649.34
2026-01-20,HC-0205,T-W2,141,12833.82
2026-01-27,HC-0205,T-W2,143,13015.86
2026-02-03,HC-0205,T-W2,142,12924.84
2026-02-10,HC-0205,T-W2,119,10831.38
2026-02-17,HC-0205,T-W2,132,12014.64
2026-02-24,HC-0205,T-W2,138,12560.76
2026-03-03,HC-0205,T-W2,137,12469.74
2026-03-10,HC-0205,T-W2,116,10558.32
2026-03-17,HC-0205,T-W2,141,12833.82
2026-03-24,HC-0205,T-W2,126,11468.52
2026-03-31,HC-0205,T-W2,131,11923.62
2026-04-07,HC-0205,T-W2,111,10103.22
2026-04-14,HC-0205,T-W2,138,12560.76
2026-04-21,HC-0205,T-W2,133,12105.66
2026-04-28,HC-0205,T-W2,130,11832.6
2026-05-05,HC-0205,T-W2,120,10922.4
2026-05-12,HC-0205,T-W2,143,13015.86
2026-05-19,HC-0205,T-W2,128,11650.56
2026-05-26,HC-0205,T-W2,134,12196.68
2026-06-02,HC-0205,T-W2,150,13653.0
2026-06-09,HC-0205,T-W2,151,13744.02
2026-06-16,HC-0205,T-W2,125,11377.5
2026-06-23,HC-0205,T-W2,115,10467.3
2025-07-01,HC-0205,T-W3,106,9648.12
2025-07-08,HC-0205,T-W3,126,11468.52
2025-07-15,HC-0205,T-W3,102,9284.04
2025-07-22,HC-0205,T-W3,129,11741.58
2025-07-29,HC-0205,T-W3,119,10831.38
2025-08-05,HC-0205,T-W3,120,10922.4
2025-08-12,HC-0205,T-W3,109,9921.18
2025-08-19,HC-0205,T-W3,101,9193.02
2025-08-26,HC-0205,T-W3,114,10376.28
2025-09-02,HC-0205,T-W3,132,12014.64
2025-09-09,HC-0205,T-W3,118,10740.36
2025-09-16,HC-0205,T-W3,119,10831.38
2025-09-23,HC-0205,T-W3,128,11650.56
2025-09-30,HC-0205,T-W3,122,11104.44
2025-10-07,HC-0205,T-W3,115,10467.3
2025-10-14,HC-0205,T-W3,125,11377.5
2025-10-21,HC-0205,T-W3,116,10558.32
2025-10-28,HC-0205,T-W3,124,11286.48
2025-11-04,HC-0205,T-W3,125,11377.5
2025-11-11,HC-0205,T-W3,147,13379.94
2025-11-18,HC-0205,T-W3,118,10740.36
2025-11-25,HC-0205,T-W3,139,12651.78
2025-12-02,HC-0205,T-W3,110,10012.2
2025-12-09,HC-0205,T-W3,133,12105.66
2025-12-16,HC-0205,T-W3,115,10467.3
2025-12-23,HC-0205,T-W3,141,12833.82
2025-12-30,HC-0205,T-W3,95,8646.9
2026-01-06,HC-0205,T-W3,108,9830.16
2026-01-13,HC-0205,T-W3,128,11650.56
2026-01-20,HC-0205,T-W3,109,9921.18
2026-01-27,HC-0205,T-W3,116,10558.32
2026-02-03,HC-0205,T-W3,100,9102.0
2026-02-10,HC-0205,T-W3,122,11104.44
2026-02-17,HC-0205,T-W3,102,9284.04
2026-02-24,HC-0205,T-W3,110,10012.2
2026-03-03,HC-0205,T-W3,107,9739.14
2026-03-10,HC-0205,T-W3,111,10103.22
2026-03-17,HC-0205,T-W3,124,11286.48
2026-03-24,HC-0205,T-W3,125,11377.5
2026-03-31,HC-0205,T-W3,125,11377.5
2026-04-07,HC-0205,T-W3,101,9193.02
2026-04-14,HC-0205,T-W3,129,11741.58
2026-04-21,HC-0205,T-W3,100,9102.0
2026-04-28,HC-0205,T-W3,99,9010.98
2026-05-05,HC-0205,T-W3,134,12196.68
2026-05-12,HC-0205,T-W3,103,9375.06
2026-05-19,HC-0205,T-W3,117,10649.34
2026-05-26,HC-0205,T-W3,103,9375.06
2026-06-02,HC-0205,T-W3,115,10467.3
2026-06-09,HC-0205,T-W3,117,10649.34
2026-06-16,HC-0205,T-W3,127,11559.54
2026-06-23,HC-0205,T-W3,113,10285.26
2025-07-01,HC-0206,T-N1,285,32718.0
2025-07-08,HC-0206,T-N1,299,34325.2
2025-07-15,HC-0206,T-N1,239,27437.2
2025-07-22,HC-0206,T-N1,253,29044.4
2025-07-29,HC-0206,T-N1,295,33866.0
2025-08-05,HC-0206,T-N1,301,34554.8
2025-08-12,HC-0206,T-N1,275,31570.0
2025-08-19,HC-0206,T-N1,265,30422.0
2025-08-26,HC-0206,T-N1,318,36506.4
2025-09-02,HC-0206,T-N1,303,34784.4
2025-09-09,HC-0206,T-N1,291,33406.8
2025-09-16,HC-0206,T-N1,279,32029.2
2025-09-23,HC-0206,T-N1,298,34210.4
2025-09-30,HC-0206,T-N1,262,30077.6
2025-10-07,HC-0206,T-N1,318,36506.4
2025-10-14,HC-0206,T-N1,283,32488.4
2025-10-21,HC-0206,T-N1,381,43738.8
2025-10-28,HC-0206,T-N1,333,38228.4
2025-11-04,HC-0206,T-N1,289,33177.2
2025-11-11,HC-0206,T-N1,380,43624.0
2025-11-18,HC-0206,T-N1,341,39146.8
2025-11-25,HC-0206,T-N1,319,36621.2
2025-12-02,HC-0206,T-N1,315,36162.0
2025-12-09,HC-0206,T-N1,307,35243.6
2025-12-16,HC-0206,T-N1,261,29962.8
2025-12-23,HC-0206,T-N1,285,32718.0
2025-12-30,HC-0206,T-N1,303,34784.4
2026-01-06,HC-0206,T-N1,307,35243.6
2026-01-13,HC-0206,T-N1,244,28011.2
2026-01-20,HC-0206,T-N1,315,36162.0
2026-01-27,HC-0206,T-N1,316,36276.8
2026-02-03,HC-0206,T-N1,258,29618.4
2026-02-10,HC-0206,T-N1,315,36162.0
2026-02-17,HC-0206,T-N1,274,31455.2
2026-02-24,HC-0206,T-N1,277,31799.6
2026-03-03,HC-0206,T-N1,329,37769.2
2026-03-10,HC-0206,T-N1,317,36391.6
2026-03-17,HC-0206,T-N1,258,29618.4
2026-03-24,HC-0206,T-N1,332,38113.6
2026-03-31,HC-0206,T-N1,245,28126.0
2026-04-07,HC-0206,T-N1,266,30536.8
2026-04-14,HC-0206,T-N1,285,32718.0
2026-04-21,HC-0206,T-N1,244,28011.2
2026-04-28,HC-0206,T-N1,322,36965.6
2026-05-05,HC-0206,T-N1,324,37195.2
2026-05-12,HC-0206,T-N1,259,29733.2
